directLatitude,directTimestamp,directLongitude,directFractionalCadence,directHeartRate,sumMovingDuration,sumDuration,directDoubleCadence,sumElapsedDuration,directCorrectedElevation,sumDistance,directUncorrectedElevation,directSpeed,directElevation,directRunCadence,directVerticalSpeed,elapsed_s
-6.4381330367177725,1787701207000.0,106.88922844827175,0.5,122.0,779.0,779.0,141.0,779.0,94.19999694824219,1159.989990234375,108.80000305175781,1.409000039100647,94.19999694824219,70.0,0.02800000086426735,779.0
-6.43815684132278,1787701209000.0,106.88921889290214,0.5,122.0,781.0,781.0,141.0,781.0,94.19999694824219,1162.800048828125,108.80000305175781,1.3619999885559082,94.19999694824219,70.0,0.026000000536441803,781.0
-6.438294053077698,1787701221000.0,106.88916943967342,0.5,123.0,793.0,793.0,151.0,793.0,94.5999984741211,1178.9300537109375,109.4000015258789,1.3339999914169312,94.5999984741211,75.0,0.026000000536441803,793.0
-6.438420871272683,1787701230000.0,106.88913222402334,0.5,121.0,802.0,802.0,151.0,802.0,94.80000305175781,1193.550048828125,108.19999694824219,1.4559999704360962,94.80000305175781,75.0,0.035999998450279236,802.0
-6.438570991158485,1787701241000.0,106.88908075913787,0.0,120.0,813.0,813.0,156.0,813.0,95.4000015258789,1211.1300048828125,108.4000015258789,1.4930000305175781,95.4000015258789,78.0,0.052000001072883606,813.0
-6.438627233728766,1787701245000.0,106.8890602234751,0.0,123.0,817.0,817.0,156.0,817.0,95.80000305175781,1217.75,108.5999984741211,1.5210000276565552,95.80000305175781,78.0,0.09399999678134918,817.0
-6.438741898164153,1787701253000.0,106.88902367837727,0.5,126.0,825.0,825.0,153.0,825.0,96.80000305175781,1231.050048828125,109.5999984741211,1.5579999685287476,96.80000305175781,76.0,0.12200000137090683,825.0
-6.438901321962476,1787701265000.0,106.88897766172886,0.0,126.0,837.0,837.0,152.0,837.0,98.19999694824219,1249.4300537109375,112.80000305175781,1.5959999561309814,98.19999694824219,76.0,0.11900000274181366,837.0
-6.439030151814222,1787701276000.0,106.8889344111085,0.5,125.0,848.0,848.0,147.0,848.0,100.0,1264.52001953125,112.4000015258789,1.5579999685287476,100.0,73.0,0.1679999977350235,848.0
-6.439139451831579,1787701285000.0,106.88889065757394,0.0,128.0,857.0,857.0,150.0,857.0,101.4000015258789,1277.530029296875,112.19999694824219,1.5210000276565552,101.4000015258789,75.0,0.15700000524520874,857.0
-6.43916392698884,1787701287000.0,106.88888378441334,0.0,128.0,859.0,859.0,152.0,859.0,101.80000305175781,1280.3599853515625,112.0,1.5210000276565552,101.80000305175781,76.0,0.16500000655651093,859.0
-6.439237017184496,1787701293000.0,106.88885914161801,0.5,131.0,865.0,865.0,149.0,865.0,102.5999984741211,1288.8800048828125,111.5999984741211,1.5119999647140503,102.5999984741211,74.0,0.13099999725818634,865.0
-6.439294684678316,1787701298000.0,106.88884413801134,0.5,131.0,870.0,870.0,147.0,870.0,103.4000015258789,1295.4599609375,111.0,1.5019999742507935,103.4000015258789,73.0,0.14300000667572021,870.0
-6.439406918361783,1787701308000.0,106.88880139030516,0.5,131.0,880.0,880.0,145.0,880.0,103.5999984741211,1308.7900390625,110.5999984741211,1.4559999704360962,103.5999984741211,72.0,0.020999999716877937,880.0
-6.439513368532062,1787701318000.0,106.88876031897962,0.0,129.0,890.0,890.0,144.0,890.0,104.0,1321.43994140625,111.5999984741211,1.4279999732971191,104.0,72.0,0.03999999910593033,890.0
-6.439611855894327,1787701326000.0,106.88873215578496,0.0,126.0,898.0,898.0,142.0,898.0,104.4000015258789,1332.7900390625,112.5999984741211,1.409000039100647,104.4000015258789,71.0,0.06300000101327896,898.0
-6.439622836187482,1787701327000.0,106.88872746191919,0.0,126.0,899.0,899.0,144.0,899.0,104.4000015258789,1334.0999755859375,112.80000305175781,1.409000039100647,104.4000015258789,72.0,0.04500000178813934,899.0
-6.439633732661605,1787701328000.0,106.88872285187244,0.0,126.0,900.0,900.0,144.0,900.0,104.5999984741211,1335.4000244140625,113.0,1.409000039100647,104.5999984741211,72.0,0.04500000178813934,900.0
-6.439715372398496,1787701337000.0,106.88869661651552,0.0,125.0,909.0,909.0,138.0,909.0,105.0,1344.8699951171875,114.19999694824219,1.38100004196167,105.0,69.0,0.06199999898672104,909.0
-6.439725933596492,1787701338000.0,106.88869468867779,0.5,124.0,910.0,910.0,141.0,910.0,105.19999694824219,1346.06005859375,114.19999694824219,1.38100004196167,105.19999694824219,70.0,0.07599999755620956,910.0
-6.43974881619215,1787701340000.0,106.88868555240333,0.5,124.0,912.0,912.0,141.0,912.0,105.19999694824219,1348.8199462890625,114.19999694824219,1.371999979019165,105.19999694824219,70.0,0.06499999761581421,912.0
-6.439832132309675,1787701344000.0,106.88865889795125,0.0,123.0,916.0,916.0,190.0,916.0,105.5999984741211,1358.510009765625,114.19999694824219,1.409000039100647,105.5999984741211,95.0,0.0989999994635582,916.0
-6.439936067909002,1787701348000.0,106.88862193375826,0.0,128.0,920.0,920.0,188.0,920.0,106.19999694824219,1370.68994140625,114.0,2.865000009536743,106.19999694824219,94.0,0.12700000405311584,920.0
-6.4399598725140095,1787701349000.0,106.8886114563793,0.0,131.0,921.0,921.0,188.0,921.0,106.4000015258789,1373.5699462890625,114.0,2.9210000038146973,106.4000015258789,94.0,0.12300000339746475,921.0
-6.43998728133738,1787701350000.0,106.8886022362858,0.0,133.0,922.0,922.0,188.0,922.0,106.4000015258789,1376.760009765625,113.80000305175781,2.9210000038146973,106.4000015258789,94.0,0.08900000154972076,922.0
-6.440064394846559,1787701353000.0,106.88856711611152,0.5,136.0,925.0,925.0,183.0,925.0,106.0,1386.1300048828125,113.5999984741211,2.7809998989105225,106.0,91.0,-0.14300000667572021,925.0
-6.440088618546724,1787701354000.0,106.8885562196374,0.5,139.0,926.0,926.0,185.0,926.0,105.80000305175781,1389.06005859375,113.4000015258789,2.8269999027252197,105.80000305175781,92.0,-0.13500000536441803,926.0
-6.440146034583449,1787701356000.0,106.88854071311653,0.5,142.0,928.0,928.0,187.0,928.0,105.4000015258789,1395.6400146484375,113.4000015258789,2.882999897003174,105.4000015258789,93.0,-0.17900000512599945,928.0
-6.440204791724682,1787701358000.0,106.88852420076728,0.0,145.0,930.0,930.0,190.0,930.0,105.19999694824219,1402.3900146484375,113.19999694824219,2.947999954223633,105.19999694824219,95.0,-0.1340000033378601,930.0
-6.44024963490665,1787701360000.0,106.88850793987513,0.0,148.0,932.0,932.0,190.0,932.0,105.0,1407.6600341796875,112.5999984741211,2.9760000705718994,105.0,95.0,-0.08100000023841858,932.0
-6.440279055386782,1787701362000.0,106.88849871978164,0.0,151.0,934.0,934.0,190.0,934.0,104.80000305175781,1411.0799560546875,112.0,2.9579999446868896,104.80000305175781,95.0,-0.08500000089406967,934.0
-6.440302357077599,1787701364000.0,106.8884885776788,0.0,153.0,936.0,936.0,190.0,936.0,104.80000305175781,1413.8900146484375,111.80000305175781,1.8849999904632568,104.80000305175781,95.0,-0.08399999886751175,936.0
-6.440396569669247,1787701372000.0,106.88846142031252,0.0,154.0,944.0,944.0,112.0,944.0,104.0,1424.68994140625,112.4000015258789,1.277999997138977,104.0,56.0,-0.08500000089406967,944.0
-6.440461277961731,1787701378000.0,106.88844013027847,0.5,151.0,950.0,950.0,113.0,950.0,103.5999984741211,1432.219970703125,112.5999984741211,1.343999981880188,103.5999984741211,56.0,-0.07999999821186066,950.0
-6.44048566929996,1787701380000.0,106.88843132928014,0.5,149.0,952.0,952.0,113.0,952.0,103.19999694824219,1435.0899658203125,113.0,1.343999981880188,103.19999694824219,56.0,-0.1509999930858612,952.0
-6.440599579364061,1787701389000.0,106.88839863985777,0.0,147.0,961.0,961.0,108.0,961.0,102.19999694824219,1448.0999755859375,114.19999694824219,1.3339999914169312,102.19999694824219,54.0,-0.1120000034570694,961.0
-6.440678536891937,1787701396000.0,106.88837986439466,0.0,144.0,968.0,968.0,0.0,968.0,101.80000305175781,1457.0999755859375,115.19999694824219,1.2970000505447388,101.80000305175781,0.0,-0.04800000041723251,968.0
-6.44070259295404,1787701398000.0,106.88836997374892,0.0,143.0,970.0,970.0,0.0,970.0,101.80000305175781,1459.9599609375,115.4000015258789,1.305999994277954,101.80000305175781,0.0,-0.08900000154972076,970.0
-6.4407553151249886,1787701402000.0,106.88835388049483,0.0,140.0,974.0,974.0,0.0,974.0,101.4000015258789,1466.06005859375,115.5999984741211,1.305999994277954,101.4000015258789,0.0,-0.07199999690055847,974.0
-6.440771408379078,1787701403000.0,106.88834968954325,0.0,140.0,975.0,975.0,112.0,975.0,101.4000015258789,1467.8900146484375,115.80000305175781,1.315999984741211,101.4000015258789,56.0,-0.07500000298023224,975.0
-6.440811976790428,1787701405000.0,106.88833627849817,0.0,139.0,977.0,977.0,114.0,977.0,101.19999694824219,1472.6199951171875,116.19999694824219,1.315999984741211,101.19999694824219,57.0,-0.12099999934434891,977.0
-6.440948266535997,1787701410000.0,106.88830467872322,0.0,140.0,982.0,982.0,190.0,982.0,101.4000015258789,1488.0899658203125,117.0,3.0139999389648438,101.4000015258789,95.0,0.07500000298023224,982.0
-6.441086400300264,1787701415000.0,106.88831934705377,0.0,143.0,987.0,987.0,184.0,987.0,101.19999694824219,1503.8499755859375,117.4000015258789,3.134999990463257,101.19999694824219,92.0,-0.06700000166893005,987.0
-6.441165609285235,1787701418000.0,106.88835807144642,0.0,146.0,990.0,990.0,182.0,990.0,101.19999694824219,1513.6099853515625,117.4000015258789,3.1630001068115234,101.19999694824219,91.0,-0.0020000000949949026,990.0
-6.44121372140944,1787701420000.0,106.88839411363006,0.0,149.0,992.0,992.0,182.0,992.0,101.0,1520.260009765625,117.4000015258789,3.134999990463257,101.0,91.0,-0.0860000029206276,992.0
-6.4412386156618595,1787701421000.0,106.8884111288935,0.0,150.0,993.0,993.0,180.0,993.0,100.80000305175781,1523.5999755859375,117.4000015258789,3.125999927520752,100.80000305175781,90.0,-0.11800000071525574,993.0
-6.441285889595747,1787701423000.0,106.88844784162939,0.0,151.0,995.0,995.0,180.0,995.0,100.5999984741211,1530.22998046875,117.4000015258789,3.125999927520752,100.5999984741211,90.0,-0.09200000017881393,995.0
-6.441332241520286,1787701425000.0,106.88847768120468,0.0,155.0,997.0,997.0,180.0,997.0,100.5999984741211,1536.3199462890625,117.80000305175781,3.134999990463257,100.5999984741211,90.0,-0.05900000035762787,997.0
-6.441358309239149,1787701428000.0,106.888502324,0.0,158.0,1000.0,1000.0,180.0,1000.0,100.4000015258789,1540.27001953125,119.19999694824219,3.0139999389648438,100.4000015258789,90.0,-0.05999999865889549,1000.0
-6.441396614536643,1787701432000.0,106.88853057101369,0.0,161.0,1004.0,1004.0,180.0,1004.0,100.0,1545.5400390625,121.19999694824219,1.3899999856948853,100.0,90.0,-0.07800000160932541,1004.0
-6.441420251503587,1787701434000.0,106.88854641281068,0.0,162.0,1006.0,1006.0,116.0,1006.0,99.80000305175781,1548.6400146484375,122.19999694824219,1.7450000047683716,99.80000305175781,58.0,-0.0989999994635582,1006.0
-6.441506585106254,1787701445000.0,106.88861900009215,0.5,161.0,1017.0,1017.0,113.0,1017.0,99.19999694824219,1561.0,122.19999694824219,1.3250000476837158,99.19999694824219,56.0,-0.061000000685453415,1017.0
-6.441571461036801,1787701452000.0,106.88866518437862,0.0,161.0,1024.0,1024.0,114.0,1024.0,98.5999984741211,1569.8399658203125,122.4000015258789,1.277999997138977,98.5999984741211,57.0,-0.07599999755620956,1024.0
-6.441662656143308,1787701461000.0,106.88872419297695,0.0,161.0,1033.0,1033.0,112.0,1033.0,98.19999694824219,1581.9200439453125,123.4000015258789,1.2690000534057617,98.19999694824219,56.0,-0.05999999865889549,1033.0
-6.441730465739965,1787701468000.0,106.88877750188112,0.0,161.0,1040.0,1040.0,0.0,1040.0,99.19999694824219,1591.4100341796875,123.5999984741211,1.2690000534057617,99.19999694824219,0.0,0.14399999380111694,1040.0
-6.441752258688211,1787701470000.0,106.88879175111651,0.0,161.0,1042.0,1042.0,0.0,1042.0,99.4000015258789,1594.300048828125,123.5999984741211,1.2690000534057617,99.4000015258789,0.0,0.1420000046491623,1042.0
-6.44188460893929,1787701475000.0,106.88887121155858,0.5,160.0,1047.0,1047.0,217.0,1047.0,101.0,1611.3800048828125,124.19999694824219,3.25600004196167,101.0,108.0,0.3240000009536743,1047.0
-6.442063730210066,1787701482000.0,106.8889614008367,0.5,158.0,1054.0,1054.0,205.0,1054.0,103.4000015258789,1633.5699462890625,124.5999984741211,3.1630001068115234,103.4000015258789,102.0,0.3319999873638153,1054.0
-6.442215610295534,1787701488000.0,106.88906039111316,0.0,161.0,1060.0,1060.0,206.0,1060.0,104.4000015258789,1653.6300048828125,125.80000305175781,3.2839999198913574,104.4000015258789,103.0,0.1889999955892563,1060.0
-6.442240169271827,1787701489000.0,106.88907514326274,0.0,162.0,1061.0,1061.0,208.0,1061.0,104.5999984741211,1656.7900390625,126.0,3.2939999103546143,104.5999984741211,104.0,0.19499999284744263,1061.0
-6.442272858694196,1787701491000.0,106.8891014624387,0.0,165.0,1063.0,1063.0,208.0,1063.0,105.0,1661.43994140625,126.80000305175781,3.2939999103546143,105.0,104.0,0.15399999916553497,1063.0
-6.442308062687516,1787701494000.0,106.88912652432919,0.0,166.0,1066.0,1066.0,208.0,1066.0,105.19999694824219,1666.219970703125,127.5999984741211,2.118000030517578,105.19999694824219,104.0,0.10199999809265137,1066.0
-6.442386349663138,1787701502000.0,106.88919626176357,0.0,166.0,1074.0,1074.0,118.0,1074.0,105.80000305175781,1677.77001953125,127.80000305175781,1.4459999799728394,105.80000305175781,59.0,0.052000001072883606,1074.0
-6.4424435980618,1787701509000.0,106.88924982212484,0.0,166.0,1081.0,1081.0,0.0,1081.0,106.0,1686.4599609375,126.0,1.3619999885559082,106.0,0.0,0.02800000086426735,1081.0
-6.442488189786673,1787701514000.0,106.88929793424904,0.5,163.0,1086.0,1086.0,121.0,1086.0,106.0,1693.77001953125,124.80000305175781,1.3619999885559082,106.0,60.0,0.017999999225139618,1086.0
-6.4425058756023645,1787701516000.0,106.88932048156857,0.5,159.0,1088.0,1088.0,121.0,1088.0,106.0,1696.9599609375,124.4000015258789,1.3530000448226929,106.0,60.0,0.0,1088.0
-6.4425270818173885,1787701518000.0,106.88933992758393,0.5,159.0,1090.0,1090.0,121.0,1090.0,106.0,1700.1199951171875,123.80000305175781,1.3530000448226929,106.0,60.0,0.0,1090.0
-6.442646691575646,1787701530000.0,106.8894384149462,0.0,157.0,1102.0,1102.0,118.0,1102.0,106.19999694824219,1717.2900390625,122.80000305175781,1.38100004196167,106.19999694824219,59.0,0.014999999664723873,1102.0
-6.442687679082155,1787701533000.0,106.88945014961064,0.0,156.0,1105.0,1105.0,108.0,1105.0,106.4000015258789,1722.0,122.80000305175781,1.38100004196167,106.4000015258789,54.0,0.06300000101327896,1105.0
-6.4427603501826525,1787701537000.0,106.88948786817491,0.0,156.0,1109.0,1109.0,0.0,1109.0,106.80000305175781,1731.1099853515625,123.0,1.399999976158142,106.80000305175781,0.0,0.0989999994635582,1109.0
-6.442857496440411,1787701542000.0,106.88960186205804,0.5,158.0,1114.0,1114.0,205.0,1114.0,107.19999694824219,1747.68994140625,124.0,3.134999990463257,107.19999694824219,102.0,0.08299999684095383,1114.0
-6.442957911640406,1787701547000.0,106.88972574658692,0.0,161.0,1119.0,1119.0,202.0,1119.0,108.0,1765.3499755859375,125.4000015258789,3.2279999256134033,108.0,101.0,0.1550000011920929,1119.0
-6.4429962169379,1787701549000.0,106.88976807519794,0.0,162.0,1121.0,1121.0,198.0,1121.0,108.4000015258789,1771.719970703125,125.80000305175781,3.322000026702881,108.4000015258789,99.0,0.22100000083446503,1121.0
-6.443026307970285,1787701552000.0,106.88972968608141,0.0,163.0,1124.0,1124.0,196.0,1124.0,108.19999694824219,1778.260009765625,126.19999694824219,3.2750000953674316,108.19999694824219,98.0,-0.0560000017285347,1124.0
-6.443028068169951,1787701553000.0,106.88969959504902,0.0,164.0,1125.0,1125.0,192.0,1125.0,108.0,1781.5799560546875,126.19999694824219,3.1440000534057617,108.0,96.0,-0.20999999344348907,1125.0
-6.44300602376461,1787701556000.0,106.88962566666305,0.0,165.0,1128.0,1128.0,186.0,1128.0,107.4000015258789,1790.1800537109375,126.0,3.0420000553131104,107.4000015258789,93.0,-0.20399999618530273,1128.0
-6.442954977974296,1787701562000.0,106.88954897224903,0.0,167.0,1134.0,1134.0,0.0,1134.0,107.0,1800.3800048828125,125.0,1.902999997138977,107.0,0.0,-0.07000000029802322,1134.0
-6.442866800352931,1787701573000.0,106.88943740911782,0.5,165.0,1145.0,1145.0,117.0,1145.0,106.5999984741211,1816.0899658203125,125.80000305175781,1.371999979019165,106.5999984741211,58.0,-0.03700000047683716,1145.0
-6.442760769277811,1787701585000.0,106.88932685181499,0.5,162.0,1157.0,1157.0,113.0,1157.0,106.19999694824219,1833.0799560546875,126.4000015258789,1.3339999914169312,106.19999694824219,56.0,-0.032999999821186066,1157.0
-6.442712489515543,1787701591000.0,106.88926155678928,0.0,159.0,1163.0,1163.0,118.0,1163.0,106.0,1842.050048828125,126.4000015258789,1.3619999885559082,106.0,59.0,-0.03799999877810478,1163.0
-6.442682733759284,1787701594000.0,106.88922685571015,0.0,156.0,1166.0,1166.0,118.0,1166.0,105.80000305175781,1847.1300048828125,125.80000305175781,1.38100004196167,105.80000305175781,59.0,-0.041999999433755875,1166.0
-6.442662449553609,1787701596000.0,106.8892119359225,0.0,156.0,1168.0,1168.0,118.0,1168.0,105.80000305175781,1849.8900146484375,125.5999984741211,1.3899999856948853,105.80000305175781,59.0,-0.027000000700354576,1168.0
-6.442645266652107,1787701598000.0,106.88919307664037,0.0,155.0,1170.0,1170.0,118.0,1170.0,105.80000305175781,1852.7099609375,125.4000015258789,1.399999976158142,105.80000305175781,59.0,-0.03400000184774399,1170.0
-6.442528171464801,1787701604000.0,106.88910045661032,0.0,154.0,1176.0,1176.0,190.0,1176.0,105.4000015258789,1869.22998046875,124.0,2.369999885559082,105.4000015258789,95.0,-0.0560000017285347,1176.0
-6.442369753494859,1787701610000.0,106.88898285850883,0.5,155.0,1182.0,1182.0,207.0,1182.0,104.4000015258789,1891.0799560546875,123.0,3.3310000896453857,104.4000015258789,103.0,-0.14800000190734863,1182.0
-6.442313846200705,1787701612000.0,106.88893768005073,0.5,156.0,1184.0,1184.0,203.0,1184.0,104.0,1899.02001953125,122.80000305175781,3.4800000190734863,104.0,101.0,-0.2630000114440918,1184.0
-6.44223497249186,1787701615000.0,106.88887841999531,0.0,159.0,1187.0,1187.0,200.0,1187.0,103.5999984741211,1909.9300537109375,122.5999984741211,3.6760001182556152,103.5999984741211,100.0,-0.1289999932050705,1187.0
-6.442151321098208,1787701618000.0,106.88882293179631,0.5,160.0,1190.0,1190.0,203.0,1190.0,103.19999694824219,1921.030029296875,122.5999984741211,3.7320001125335693,103.19999694824219,101.0,-0.13199999928474426,1190.0
-6.442079655826092,1787701621000.0,106.88876744359732,0.0,162.0,1193.0,1193.0,200.0,1193.0,101.80000305175781,1931.06005859375,122.5999984741211,3.806999921798706,101.80000305175781,100.0,-0.4339999854564667,1193.0
-6.442032800987363,1787701625000.0,106.88874213024974,0.0,164.0,1197.0,1197.0,0.0,1197.0,100.80000305175781,1936.9599609375,122.80000305175781,2.0339999198913574,100.80000305175781,0.0,-0.25999999046325684,1197.0
-6.4419618062675,1787701632000.0,106.88870005309582,0.0,163.0,1204.0,1204.0,0.0,1204.0,99.19999694824219,1946.0699462890625,123.19999694824219,1.3530000448226929,99.19999694824219,0.0,-0.22300000488758087,1204.0
-6.441891314461827,1787701639000.0,106.88865303061903,0.5,162.0,1211.0,1211.0,127.0,1211.0,98.4000015258789,1955.52001953125,122.19999694824219,1.3530000448226929,98.4000015258789,63.0,-0.12600000202655792,1211.0
-6.441860469058156,1787701642000.0,106.88863400369883,0.5,162.0,1214.0,1214.0,117.0,1214.0,98.19999694824219,1959.530029296875,121.80000305175781,1.371999979019165,98.19999694824219,58.0,-0.08299999684095383,1214.0
-6.441821325570345,1787701645000.0,106.88861321657896,0.5,158.0,1217.0,1217.0,119.0,1217.0,97.80000305175781,1964.4200439453125,121.80000305175781,1.371999979019165,97.80000305175781,59.0,-0.09700000286102295,1217.0
-6.441745553165674,1787701652000.0,106.8885697145015,0.0,155.0,1224.0,1224.0,114.0,1224.0,97.4000015258789,1974.0999755859375,122.5999984741211,1.38100004196167,97.4000015258789,57.0,-0.0560000017285347,1224.0
-6.441707164049149,1787701655000.0,106.88854691572487,0.0,153.0,1227.0,1227.0,114.0,1227.0,97.4000015258789,1979.050048828125,122.80000305175781,1.38100004196167,97.4000015258789,57.0,-0.027000000700354576,1227.0
-6.441626362502575,1787701663000.0,106.88847977668047,0.5,150.0,1235.0,1235.0,117.0,1235.0,97.4000015258789,1990.6600341796875,123.4000015258789,1.409000039100647,97.4000015258789,58.0,0.0020000000949949026,1235.0
-6.441499711945653,1787701669000.0,106.88840660266578,0.0,148.0,1241.0,1241.0,0.0,1241.0,98.5999984741211,2006.8800048828125,124.4000015258789,1.4559999704360962,98.5999984741211,0.0,0.18400000035762787,1241.0
-6.441358141601086,1787701674000.0,106.88829093240201,0.0,149.0,1246.0,1246.0,212.0,1246.0,99.5999984741211,2027.0899658203125,126.0,4.078000068664551,99.5999984741211,106.0,0.21199999749660492,1246.0
-6.441267700865865,1787701677000.0,106.88822706229985,0.0,152.0,1249.0,1249.0,212.0,1249.0,99.80000305175781,2039.3399658203125,126.0,4.244999885559082,99.80000305175781,106.0,0.09099999815225601,1249.0
-6.441204585134983,1787701679000.0,106.88819697126746,0.5,153.0,1251.0,1251.0,217.0,1251.0,99.80000305175781,2047.0699462890625,125.19999694824219,4.208000183105469,99.80000305175781,108.0,0.004999999888241291,1251.0
-6.4411004818975925,1787701682000.0,106.88814927823842,0.5,156.0,1254.0,1254.0,217.0,1254.0,99.80000305175781,2059.72998046875,122.19999694824219,4.2829999923706055,99.80000305175781,108.0,0.0,1254.0
-6.441062428057194,1787701683000.0,106.88813637010753,0.5,157.0,1255.0,1255.0,217.0,1255.0,99.4000015258789,2064.159912109375,121.19999694824219,4.301000118255615,99.4000015258789,108.0,-0.3720000088214874,1255.0
-6.440988834947348,1787701685000.0,106.88812153413892,0.5,160.0,1257.0,1257.0,217.0,1257.0,98.80000305175781,2072.47998046875,120.0,4.310999870300293,98.80000305175781,108.0,-0.3449999988079071,1257.0
-6.440912811085582,1787701688000.0,106.88812052831054,0.5,164.0,1260.0,1260.0,217.0,1260.0,98.19999694824219,2080.8701171875,119.19999694824219,4.263999938964844,98.19999694824219,108.0,-0.1860000044107437,1260.0
-6.440879702568054,1787701690000.0,106.88812111504376,0.5,166.0,1262.0,1262.0,217.0,1262.0,98.0,2084.5400390625,119.0,2.4170000553131104,98.0,108.0,-0.11599999666213989,1262.0
-6.440780628472567,1787701698000.0,106.88813326880336,0.5,167.0,1270.0,1270.0,121.0,1270.0,98.0,2095.570068359375,118.5999984741211,1.5210000276565552,98.0,60.0,0.003000000026077032,1270.0
-6.4407208655029535,1787701704000.0,106.88815346919,0.0,164.0,1276.0,1276.0,118.0,1276.0,98.4000015258789,2102.5400390625,117.19999694824219,1.409000039100647,98.4000015258789,59.0,0.04800000041723251,1276.0
-6.440645679831505,1787701709000.0,106.88818104565144,0.0,162.0,1281.0,1281.0,234.0,1281.0,98.80000305175781,2111.43994140625,116.5999984741211,1.3899999856948853,98.80000305175781,117.0,0.1120000034570694,1281.0
-6.4405482821166515,1787701717000.0,106.8882137350738,0.0,159.0,1289.0,1289.0,234.0,1289.0,99.5999984741211,2122.8798828125,116.0,1.6139999628067017,99.5999984741211,117.0,0.10300000011920929,1289.0
-6.440474018454552,1787701724000.0,106.8882401380688,0.5,156.0,1296.0,1296.0,115.0,1296.0,100.5999984741211,2131.6298828125,116.0,1.5859999656677246,100.5999984741211,57.0,0.12600000202655792,1296.0
-6.4404243137687445,1787701728000.0,106.88825899735093,0.0,155.0,1300.0,1300.0,114.0,1300.0,101.4000015258789,2137.5,115.80000305175781,1.5579999685287476,101.4000015258789,57.0,0.19200000166893005,1300.0
-6.440365724265575,1787701731000.0,106.88830048777163,0.0,153.0,1303.0,1303.0,108.0,1303.0,102.4000015258789,2145.4599609375,115.80000305175781,1.5399999618530273,102.4000015258789,54.0,0.38100001215934753,1303.0
-6.440179059281945,1787701737000.0,106.8883881624788,0.0,153.0,1309.0,1309.0,210.0,1309.0,105.19999694824219,2168.39990234375,115.19999694824219,3.7320001125335693,105.19999694824219,105.0,0.45500001311302185,1309.0
-6.439980072900653,1787701743000.0,106.88843267038465,0.0,155.0,1315.0,1315.0,212.0,1315.0,107.0,2191.070068359375,115.0,3.9100000858306885,107.0,106.0,0.289000004529953,1315.0
-6.439948137849569,1787701744000.0,106.88843585550785,0.0,156.0,1316.0,1316.0,212.0,1316.0,106.80000305175781,2194.6201171875,115.0,3.9100000858306885,106.80000305175781,106.0,-0.21799999475479126,1316.0
-6.4398182183504105,1787701748000.0,106.88846661709249,0.0,159.0,1320.0,1320.0,212.0,1320.0,105.80000305175781,2209.419921875,115.0,3.871999979019165,105.80000305175781,106.0,-0.2290000021457672,1320.0
-6.439764071255922,1787701750000.0,106.88849067315459,0.0,162.0,1322.0,1322.0,212.0,1322.0,105.4000015258789,2215.97998046875,115.0,3.8440001010894775,105.4000015258789,106.0,-0.19499999284744263,1322.0
-6.439715456217527,1787701753000.0,106.88851246610284,0.0,165.0,1325.0,1325.0,0.0,1325.0,105.0,2221.860107421875,115.19999694824219,3.7039999961853027,105.0,0.0,-0.11699999868869781,1325.0
-6.439701542258263,1787701754000.0,106.88851824961603,0.0,166.0,1326.0,1326.0,0.0,1326.0,105.0,2223.530029296875,115.0,2.0810000896453857,105.0,0.0,-0.10000000149011612,1326.0
-6.439595678821206,1787701763000.0,106.88854523934424,0.0,168.0,1335.0,1335.0,0.0,1335.0,104.19999694824219,2235.6201171875,113.80000305175781,1.437000036239624,104.19999694824219,0.0,-0.09399999678134918,1335.0
-6.43948151730001,1787701773000.0,106.88858740031719,0.5,165.0,1345.0,1345.0,121.0,1345.0,102.19999694824219,2249.159912109375,112.19999694824219,1.38100004196167,102.19999694824219,60.0,-0.1860000044107437,1345.0
-6.439434327185154,1787701778000.0,106.88859678804874,0.0,162.0,1350.0,1350.0,120.0,1350.0,101.4000015258789,2254.580078125,111.4000015258789,1.3530000448226929,101.4000015258789,60.0,-0.1770000010728836,1350.0
-6.4393820241093636,1787701783000.0,106.88862595707178,0.0,159.0,1355.0,1355.0,116.0,1355.0,100.80000305175781,2261.090087890625,110.4000015258789,1.277999997138977,100.80000305175781,58.0,-0.10899999737739563,1355.0
-6.4392666053026915,1787701793000.0,106.8886749073863,0.0,156.0,1365.0,1365.0,122.0,1365.0,99.4000015258789,2275.159912109375,108.80000305175781,1.222000002861023,99.4000015258789,61.0,-0.13699999451637268,1365.0
-6.439221845939755,1787701795000.0,106.88868714496493,0.0,153.0,1367.0,1367.0,118.0,1367.0,98.80000305175781,2280.280029296875,108.80000305175781,1.2319999933242798,98.80000305175781,59.0,-0.3149999976158142,1367.0
-6.4391261246055365,1787701798000.0,106.88872578553855,0.0,150.0,1370.0,1370.0,0.0,1370.0,97.5999984741211,2291.679931640625,108.5999984741211,2.062000036239624,97.5999984741211,0.0,-0.38100001215934753,1370.0
-6.438956558704376,1787701803000.0,106.88877440057695,0.0,153.0,1375.0,1375.0,212.0,1375.0,95.5999984741211,2311.179931640625,108.4000015258789,3.6579999923706055,95.5999984741211,106.0,-0.4350000023841858,1375.0
